date_id,full_date,day,day_name,day_of_week,week_of_year,month,month_name,quarter,year,decade,is_weekend,is_leap_year,is_year_start,period_label
791,2022-03-02,2,Wednesday,3,9,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
792,2022-03-03,3,Thursday,4,9,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
793,2022-03-04,4,Friday,5,9,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
794,2022-03-05,5,Saturday,6,9,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
795,2022-03-06,6,Sunday,7,9,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
796,2022-03-07,7,Monday,1,10,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
797,2022-03-08,8,Tuesday,2,10,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
798,2022-03-09,9,Wednesday,3,10,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
799,2022-03-10,10,Thursday,4,10,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
800,2022-03-11,11,Friday,5,10,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
801,2022-03-12,12,Saturday,6,10,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
802,2022-03-13,13,Sunday,7,10,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
803,2022-03-14,14,Monday,1,11,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
804,2022-03-15,15,Tuesday,2,11,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
805,2022-03-16,16,Wednesday,3,11,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
806,2022-03-17,17,Thursday,4,11,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
807,2022-03-18,18,Friday,5,11,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
808,2022-03-19,19,Saturday,6,11,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
809,2022-03-20,20,Sunday,7,11,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
810,2022-03-21,21,Monday,1,12,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
811,2022-03-22,22,Tuesday,2,12,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
812,2022-03-23,23,Wednesday,3,12,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
813,2022-03-24,24,Thursday,4,12,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
814,2022-03-25,25,Friday,5,12,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
815,2022-03-26,26,Saturday,6,12,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
816,2022-03-27,27,Sunday,7,12,3,March,Q1,2022,2020s,true,false,false,Post-Pandemic Year 2
817,2022-03-28,28,Monday,1,13,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
818,2022-03-29,29,Tuesday,2,13,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
819,2022-03-30,30,Wednesday,3,13,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
820,2022-03-31,31,Thursday,4,13,3,March,Q1,2022,2020s,false,false,false,Post-Pandemic Year 2
821,2022-04-01,1,Friday,5,13,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
822,2022-04-02,2,Saturday,6,13,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
823,2022-04-03,3,Sunday,7,13,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
824,2022-04-04,4,Monday,1,14,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
825,2022-04-05,5,Tuesday,2,14,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
826,2022-04-06,6,Wednesday,3,14,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
827,2022-04-07,7,Thursday,4,14,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
828,2022-04-08,8,Friday,5,14,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
829,2022-04-09,9,Saturday,6,14,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
830,2022-04-10,10,Sunday,7,14,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
831,2022-04-11,11,Monday,1,15,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
832,2022-04-12,12,Tuesday,2,15,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
833,2022-04-13,13,Wednesday,3,15,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
834,2022-04-14,14,Thursday,4,15,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
835,2022-04-15,15,Friday,5,15,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
836,2022-04-16,16,Saturday,6,15,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
837,2022-04-17,17,Sunday,7,15,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
838,2022-04-18,18,Monday,1,16,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
839,2022-04-19,19,Tuesday,2,16,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
840,2022-04-20,20,Wednesday,3,16,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
841,2022-04-21,21,Thursday,4,16,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
842,2022-04-22,22,Friday,5,16,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
843,2022-04-23,23,Saturday,6,16,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
844,2022-04-24,24,Sunday,7,16,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
845,2022-04-25,25,Monday,1,17,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
846,2022-04-26,26,Tuesday,2,17,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
847,2022-04-27,27,Wednesday,3,17,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
848,2022-04-28,28,Thursday,4,17,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
849,2022-04-29,29,Friday,5,17,4,April,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
850,2022-04-30,30,Saturday,6,17,4,April,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
851,2022-05-01,1,Sunday,7,17,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
852,2022-05-02,2,Monday,1,18,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
853,2022-05-03,3,Tuesday,2,18,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
854,2022-05-04,4,Wednesday,3,18,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
855,2022-05-05,5,Thursday,4,18,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
856,2022-05-06,6,Friday,5,18,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
857,2022-05-07,7,Saturday,6,18,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
858,2022-05-08,8,Sunday,7,18,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
859,2022-05-09,9,Monday,1,19,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
860,2022-05-10,10,Tuesday,2,19,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
861,2022-05-11,11,Wednesday,3,19,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
862,2022-05-12,12,Thursday,4,19,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
863,2022-05-13,13,Friday,5,19,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
864,2022-05-14,14,Saturday,6,19,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
865,2022-05-15,15,Sunday,7,19,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
866,2022-05-16,16,Monday,1,20,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
867,2022-05-17,17,Tuesday,2,20,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
868,2022-05-18,18,Wednesday,3,20,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
869,2022-05-19,19,Thursday,4,20,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
870,2022-05-20,20,Friday,5,20,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
871,2022-05-21,21,Saturday,6,20,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
872,2022-05-22,22,Sunday,7,20,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
873,2022-05-23,23,Monday,1,21,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
874,2022-05-24,24,Tuesday,2,21,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
875,2022-05-25,25,Wednesday,3,21,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
876,2022-05-26,26,Thursday,4,21,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
877,2022-05-27,27,Friday,5,21,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
878,2022-05-28,28,Saturday,6,21,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
879,2022-05-29,29,Sunday,7,21,5,May,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
880,2022-05-30,30,Monday,1,22,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
881,2022-05-31,31,Tuesday,2,22,5,May,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
882,2022-06-01,1,Wednesday,3,22,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
883,2022-06-02,2,Thursday,4,22,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
884,2022-06-03,3,Friday,5,22,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
885,2022-06-04,4,Saturday,6,22,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
886,2022-06-05,5,Sunday,7,22,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
887,2022-06-06,6,Monday,1,23,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
888,2022-06-07,7,Tuesday,2,23,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
889,2022-06-08,8,Wednesday,3,23,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
890,2022-06-09,9,Thursday,4,23,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
891,2022-06-10,10,Friday,5,23,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
892,2022-06-11,11,Saturday,6,23,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
893,2022-06-12,12,Sunday,7,23,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
894,2022-06-13,13,Monday,1,24,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
895,2022-06-14,14,Tuesday,2,24,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
896,2022-06-15,15,Wednesday,3,24,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
897,2022-06-16,16,Thursday,4,24,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
898,2022-06-17,17,Friday,5,24,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
899,2022-06-18,18,Saturday,6,24,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
900,2022-06-19,19,Sunday,7,24,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
901,2022-06-20,20,Monday,1,25,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
902,2022-06-21,21,Tuesday,2,25,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
903,2022-06-22,22,Wednesday,3,25,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
904,2022-06-23,23,Thursday,4,25,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
905,2022-06-24,24,Friday,5,25,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
906,2022-06-25,25,Saturday,6,25,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
907,2022-06-26,26,Sunday,7,25,6,June,Q2,2022,2020s,true,false,false,Post-Pandemic Year 2
908,2022-06-27,27,Monday,1,26,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
909,2022-06-28,28,Tuesday,2,26,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
910,2022-06-29,29,Wednesday,3,26,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
911,2022-06-30,30,Thursday,4,26,6,June,Q2,2022,2020s,false,false,false,Post-Pandemic Year 2
912,2022-07-01,1,Friday,5,26,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
913,2022-07-02,2,Saturday,6,26,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
914,2022-07-03,3,Sunday,7,26,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
915,2022-07-04,4,Monday,1,27,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
916,2022-07-05,5,Tuesday,2,27,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
917,2022-07-06,6,Wednesday,3,27,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
918,2022-07-07,7,Thursday,4,27,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
919,2022-07-08,8,Friday,5,27,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
920,2022-07-09,9,Saturday,6,27,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
921,2022-07-10,10,Sunday,7,27,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
922,2022-07-11,11,Monday,1,28,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
923,2022-07-12,12,Tuesday,2,28,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
924,2022-07-13,13,Wednesday,3,28,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
925,2022-07-14,14,Thursday,4,28,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
926,2022-07-15,15,Friday,5,28,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
927,2022-07-16,16,Saturday,6,28,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
928,2022-07-17,17,Sunday,7,28,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
929,2022-07-18,18,Monday,1,29,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
930,2022-07-19,19,Tuesday,2,29,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
931,2022-07-20,20,Wednesday,3,29,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
932,2022-07-21,21,Thursday,4,29,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
933,2022-07-22,22,Friday,5,29,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
934,2022-07-23,23,Saturday,6,29,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
935,2022-07-24,24,Sunday,7,29,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
936,2022-07-25,25,Monday,1,30,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
937,2022-07-26,26,Tuesday,2,30,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
938,2022-07-27,27,Wednesday,3,30,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
939,2022-07-28,28,Thursday,4,30,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
940,2022-07-29,29,Friday,5,30,7,July,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
941,2022-07-30,30,Saturday,6,30,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
942,2022-07-31,31,Sunday,7,30,7,July,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
943,2022-08-01,1,Monday,1,31,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
944,2022-08-02,2,Tuesday,2,31,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
945,2022-08-03,3,Wednesday,3,31,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
946,2022-08-04,4,Thursday,4,31,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
947,2022-08-05,5,Friday,5,31,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
948,2022-08-06,6,Saturday,6,31,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
949,2022-08-07,7,Sunday,7,31,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
950,2022-08-08,8,Monday,1,32,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
951,2022-08-09,9,Tuesday,2,32,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
952,2022-08-10,10,Wednesday,3,32,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
953,2022-08-11,11,Thursday,4,32,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
954,2022-08-12,12,Friday,5,32,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
955,2022-08-13,13,Saturday,6,32,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
956,2022-08-14,14,Sunday,7,32,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
957,2022-08-15,15,Monday,1,33,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
958,2022-08-16,16,Tuesday,2,33,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
959,2022-08-17,17,Wednesday,3,33,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
960,2022-08-18,18,Thursday,4,33,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
961,2022-08-19,19,Friday,5,33,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
962,2022-08-20,20,Saturday,6,33,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
963,2022-08-21,21,Sunday,7,33,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
964,2022-08-22,22,Monday,1,34,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
965,2022-08-23,23,Tuesday,2,34,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
966,2022-08-24,24,Wednesday,3,34,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
967,2022-08-25,25,Thursday,4,34,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
968,2022-08-26,26,Friday,5,34,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
969,2022-08-27,27,Saturday,6,34,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
970,2022-08-28,28,Sunday,7,34,8,August,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
971,2022-08-29,29,Monday,1,35,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
972,2022-08-30,30,Tuesday,2,35,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
973,2022-08-31,31,Wednesday,3,35,8,August,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
974,2022-09-01,1,Thursday,4,35,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
975,2022-09-02,2,Friday,5,35,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
976,2022-09-03,3,Saturday,6,35,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
977,2022-09-04,4,Sunday,7,35,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
978,2022-09-05,5,Monday,1,36,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
979,2022-09-06,6,Tuesday,2,36,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
980,2022-09-07,7,Wednesday,3,36,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
981,2022-09-08,8,Thursday,4,36,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
982,2022-09-09,9,Friday,5,36,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
983,2022-09-10,10,Saturday,6,36,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
984,2022-09-11,11,Sunday,7,36,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
985,2022-09-12,12,Monday,1,37,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
986,2022-09-13,13,Tuesday,2,37,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
987,2022-09-14,14,Wednesday,3,37,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
988,2022-09-15,15,Thursday,4,37,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
989,2022-09-16,16,Friday,5,37,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
990,2022-09-17,17,Saturday,6,37,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
991,2022-09-18,18,Sunday,7,37,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
992,2022-09-19,19,Monday,1,38,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
993,2022-09-20,20,Tuesday,2,38,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
994,2022-09-21,21,Wednesday,3,38,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
995,2022-09-22,22,Thursday,4,38,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
996,2022-09-23,23,Friday,5,38,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
997,2022-09-24,24,Saturday,6,38,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
998,2022-09-25,25,Sunday,7,38,9,September,Q3,2022,2020s,true,false,false,Post-Pandemic Year 2
999,2022-09-26,26,Monday,1,39,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
1000,2022-09-27,27,Tuesday,2,39,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
1001,2022-09-28,28,Wednesday,3,39,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
1002,2022-09-29,29,Thursday,4,39,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
1003,2022-09-30,30,Friday,5,39,9,September,Q3,2022,2020s,false,false,false,Post-Pandemic Year 2
1004,2022-10-01,1,Saturday,6,39,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1005,2022-10-02,2,Sunday,7,39,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1006,2022-10-03,3,Monday,1,40,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1007,2022-10-04,4,Tuesday,2,40,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1008,2022-10-05,5,Wednesday,3,40,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1009,2022-10-06,6,Thursday,4,40,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1010,2022-10-07,7,Friday,5,40,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1011,2022-10-08,8,Saturday,6,40,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1012,2022-10-09,9,Sunday,7,40,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1013,2022-10-10,10,Monday,1,41,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1014,2022-10-11,11,Tuesday,2,41,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1015,2022-10-12,12,Wednesday,3,41,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1016,2022-10-13,13,Thursday,4,41,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1017,2022-10-14,14,Friday,5,41,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1018,2022-10-15,15,Saturday,6,41,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1019,2022-10-16,16,Sunday,7,41,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1020,2022-10-17,17,Monday,1,42,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1021,2022-10-18,18,Tuesday,2,42,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1022,2022-10-19,19,Wednesday,3,42,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1023,2022-10-20,20,Thursday,4,42,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1024,2022-10-21,21,Friday,5,42,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1025,2022-10-22,22,Saturday,6,42,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1026,2022-10-23,23,Sunday,7,42,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1027,2022-10-24,24,Monday,1,43,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1028,2022-10-25,25,Tuesday,2,43,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1029,2022-10-26,26,Wednesday,3,43,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1030,2022-10-27,27,Thursday,4,43,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1031,2022-10-28,28,Friday,5,43,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1032,2022-10-29,29,Saturday,6,43,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1033,2022-10-30,30,Sunday,7,43,10,October,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1034,2022-10-31,31,Monday,1,44,10,October,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1035,2022-11-01,1,Tuesday,2,44,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1036,2022-11-02,2,Wednesday,3,44,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1037,2022-11-03,3,Thursday,4,44,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1038,2022-11-04,4,Friday,5,44,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1039,2022-11-05,5,Saturday,6,44,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1040,2022-11-06,6,Sunday,7,44,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1041,2022-11-07,7,Monday,1,45,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1042,2022-11-08,8,Tuesday,2,45,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1043,2022-11-09,9,Wednesday,3,45,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1044,2022-11-10,10,Thursday,4,45,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1045,2022-11-11,11,Friday,5,45,11,November,Q4,2022,2020s,false,false,false,Post-Pandemic Year 2
1046,2022-11-12,12,Saturday,6,45,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
1047,2022-11-13,13,Sunday,7,45,11,November,Q4,2022,2020s,true,false,false,Post-Pandemic Year 2
